epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
143,-0.2969609,0.48337874,-0.23473291,0.44128275,1440.0,-4.2372894,1.0,7200.0,0.8
144,-0.29732263,0.48333707,-0.23504245,0.44134355,1450.0,-16.385616,0.8,7250.0,0.88
145,-0.29758316,0.4832563,-0.23526435,0.4413351,1460.0,-11.703138,0.8,7300.0,0.88
146,-0.29782036,0.48318675,-0.23543693,0.44128957,1470.0,-3.3189838,1.0,7350.0,0.8
147,-0.29816762,0.48327973,-0.23580009,0.44149366,1480.0,-7.4729548,0.9,7400.0,0.9
148,-0.2980198,0.48325428,-0.23567007,0.4415225,1490.0,-21.415277,0.6,7450.0,0.86
149,-0.298464,0.48331404,-0.23611653,0.44167936,1500.0,-15.36447,0.7,7500.0,0.82
150,-0.2993469,0.48337293,-0.23691964,0.4418815,1510.0,-5.139453,1.0,7550.0,0.74
151,-0.29957196,0.48334077,-0.23718236,0.4419454,1520.0,-14.09154,0.8,7600.0,0.84
152,-0.29981598,0.48336938,-0.2374397,0.44202456,1530.0,-9.097618,0.9,7650.0,0.8
153,-0.30019388,0.48334765,-0.23779643,0.44206908,1540.0,-3.3040497,1.0,7700.0,0.9
154,-0.30035704,0.48306417,-0.23798227,0.44188824,1550.0,-8.977283,0.9,7750.0,0.86
155,-0.30060208,0.4832681,-0.23821189,0.44213256,1560.0,-3.5720184,1.0,7800.0,0.78
156,-0.30094323,0.48322347,-0.23851119,0.4421753,1570.0,-6.849738,0.9,7850.0,0.86
157,-0.30099255,0.483098,-0.23858725,0.44213748,1580.0,-16.033367,0.8,7900.0,0.96
158,-0.30100644,0.48294857,-0.23859619,0.44200233,1590.0,-5.1663194,1.0,7950.0,0.8
159,-0.30148607,0.48296973,-0.23898445,0.44210216,1600.0,-8.125692,0.9,8000.0,0.88
160,-0.30159208,0.4830129,-0.23909102,0.4421976,1610.0,-4.674987,1.0,8050.0,0.9
